,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12
1264,2023-02-11 21:16:15.607701,"(11.550000190734863, 55.20000076293945, 70.66400146484375)","(7.800000190734863, 69.1500015258789, 88.33000183105469)","(26.55000114440918, 41.10000228881836, 68.97000122070312)","(8.700000762939453, 48.45000076293945, 64.37200164794922)","(-9.600000381469727, 79.95000457763672, 58.07999801635742)","(19.200000762939453, 45.0, 65.33999633789062)","(-10.350000381469727, 58.95000076293945, 36.54199981689453)","(21.450000762939453, 99.00000762939453, 77.92399597167969)","(20.700000762939453, 82.6500015258789, 76.2300033569336)","(-39.900001525878906, 54.150001525878906, 11.37399959564209)","(-29.850000381469727, 5.25, -3.1459999084472656)","(-38.70000076293945, 18.900001525878906, 7.01800012588501)"
1265,2023-02-11 21:16:15.652850,"(11.40000057220459, 55.35000228881836, 70.66400146484375)","(6.300000190734863, 68.55000305175781, 88.5719985961914)","(25.200000762939453, 40.95000076293945, 72.11599731445312)","(11.100000381469727, 49.35000228881836, 65.8239974975586)","(-7.350000381469727, 80.4000015258789, 64.61399841308594)","(19.5, 44.85000228881836, 65.8239974975586)","(-11.25, 58.650001525878906, 43.801998138427734)","(24.30000114440918, 98.70000457763672, 77.44000244140625)","(19.950000762939453, 82.20000457763672, 76.47200012207031)","(-43.80000305175781, 51.45000076293945, 12.100000381469727)","(-30.750001907348633, 4.950000286102295, -2.4200000762939453)","(-37.80000305175781, 18.900001525878906, 9.680000305175781)"
1266,2023-02-11 21:16:15.697497,"(12.90000057220459, 55.650001525878906, 72.35800170898438)","(7.050000190734863, 71.25, 87.12000274658203)","(24.750001907348633, 40.5, 69.4540023803711)","(10.5, 45.30000305175781, 65.0979995727539)","(-9.600000381469727, 80.85000610351562, 60.5)","(19.950000762939453, 44.55000305175781, 65.33999633789062)","(-9.600000381469727, 58.05000305175781, 35.81599807739258)","(26.250001907348633, 99.75000762939453, 79.61799621582031)","(18.600000381469727, 81.30000305175781, 79.3759994506836)","(-41.85000228881836, 52.95000076293945, 9.437999725341797)","(-30.600000381469727, 5.100000381469727, -1.694000005722046)","(-38.25, 18.0, 9.437999725341797)"
1267,2023-02-11 21:16:15.698934,"(12.600000381469727, 55.20000076293945, 70.4219970703125)","(4.5, 71.10000610351562, 90.99199676513672)","(27.30000114440918, 42.900001525878906, 71.14800262451172)","(11.850000381469727, 46.05000305175781, 65.8239974975586)","(-9.75, 79.20000457763672, 60.742000579833984)","(19.5, 44.25, 64.85600280761719)","(-7.800000190734863, 59.400001525878906, 37.268001556396484)","(24.600000381469727, 97.20000457763672, 76.71399688720703)","(21.0, 82.05000305175781, 75.0199966430664)","(-42.60000228881836, 52.95000076293945, 9.92199993133545)","(-30.30000114440918, 5.400000095367432, -2.4200000762939453)","(-37.05000305175781, 18.30000114440918, 8.953999519348145)"
1268,2023-02-11 21:16:15.743018,"(11.40000057220459, 54.150001525878906, 70.90599822998047)","(3.3000001907348633, 72.45000457763672, 86.87799835205078)","(28.950000762939453, 40.35000228881836, 68.48600006103516)","(8.550000190734863, 46.650001525878906, 66.06600189208984)","(-5.550000190734863, 78.45000457763672, 60.742000579833984)","(19.05000114440918, 44.10000228881836, 64.85600280761719)","(-8.100000381469727, 58.35000228881836, 38.236000061035156)","(23.850000381469727, 99.00000762939453, 79.3759994506836)","(18.450000762939453, 83.85000610351562, 74.53600311279297)","(-43.5, 53.85000228881836, 12.583999633789062)","(-31.200000762939453, 5.550000190734863, -1.2100000381469727)","(-38.400001525878906, 16.80000114440918, 9.196000099182129)"
1269,2023-02-11 21:16:15.787545,"(12.450000762939453, 55.80000305175781, 70.4219970703125)","(4.950000286102295, 71.4000015258789, 88.33000183105469)","(28.650001525878906, 42.75, 70.66400146484375)","(12.450000762939453, 46.80000305175781, 67.2760009765625)","(-6.900000095367432, 80.70000457763672, 61.95199966430664)","(19.80000114440918, 44.400001525878906, 66.06600189208984)","(-10.65000057220459, 59.10000228881836, 39.20399856567383)","(23.700000762939453, 97.05000305175781, 76.71399688720703)","(19.950000762939453, 81.9000015258789, 75.0199966430664)","(-42.45000076293945, 54.000003814697266, 12.583999633789062)","(-30.450000762939453, 4.5, -1.694000005722046)","(-38.25, 17.850000381469727, 7.259999752044678)"
1270,2023-02-11 21:16:15.832613,"(12.0, 55.650001525878906, 70.90599822998047)","(4.800000190734863, 68.55000305175781, 87.60399627685547)","(28.05000114440918, 40.650001525878906, 70.66400146484375)","(9.75, 47.70000076293945, 64.12999725341797)","(-7.950000286102295, 77.4000015258789, 59.04800033569336)","(19.200000762939453, 43.95000076293945, 64.61399841308594)","(-10.5, 58.500003814697266, 34.60599899291992)","(23.55000114440918, 97.35000610351562, 77.197998046875)","(20.850000381469727, 84.1500015258789, 78.89199829101562)","(-41.55000305175781, 54.900001525878906, 11.131999969482422)","(-30.600000381469727, 3.450000047683716, 0.7260000109672546)","(-37.05000305175781, 17.700000762939453, 7.986000061035156)"
1271,2023-02-11 21:16:15.877750,"(10.65000057220459, 55.35000228881836, 71.38999938964844)","(4.050000190734863, 69.60000610351562, 86.63600158691406)","(27.150001525878906, 41.25, 68.48600006103516)","(10.5, 45.60000228881836, 62.678001403808594)","(-7.500000476837158, 80.55000305175781, 63.645999908447266)","(19.350000381469727, 44.55000305175781, 65.0979995727539)","(-8.700000762939453, 57.60000228881836, 41.624000549316406)","(22.5, 99.75000762939453, 79.86000061035156)","(21.900001525878906, 80.55000305175781, 77.197998046875)","(-42.75, 52.95000076293945, 7.986000061035156)","(-30.30000114440918, 4.950000286102295, -1.694000005722046)","(-39.0, 18.30000114440918, 7.986000061035156)"
1272,2023-02-11 21:16:15.922680,"(10.5, 54.750003814697266, 69.93799591064453)","(5.700000286102295, 71.55000305175781, 88.81400299072266)","(24.750001907348633, 40.5, 74.53600311279297)","(8.850000381469727, 47.85000228881836, 59.77399826049805)","(-6.900000095367432, 83.70000457763672, 60.742000579833984)","(19.650001525878906, 44.400001525878906, 64.37200164794922)","(-7.500000476837158, 60.150001525878906, 38.720001220703125)","(23.100000381469727, 98.25000762939453, 78.40799713134766)","(19.650001525878906, 83.10000610351562, 74.052001953125)","(-42.30000305175781, 54.150001525878906, 11.616000175476074)","(-31.05000114440918, 4.5, -3.629999876022339)","(-37.20000076293945, 17.700000762939453, 10.163999557495117)"
1273,2023-02-11 21:16:15.967924,"(11.850000381469727, 55.500003814697266, 70.4219970703125)","(6.600000381469727, 69.75, 86.39399719238281)","(27.30000114440918, 40.05000305175781, 71.63199615478516)","(9.300000190734863, 48.150001525878906, 65.8239974975586)","(-6.450000286102295, 79.6500015258789, 60.01599884033203)","(19.5, 44.25, 64.12999725341797)","(-9.15000057220459, 58.500003814697266, 38.961997985839844)","(23.100000381469727, 99.45000457763672, 82.27999877929688)","(21.75, 83.85000610351562, 75.50399780273438)","(-44.25, 54.150001525878906, 10.406000137329102)","(-29.100000381469727, 5.700000286102295, -0.48399999737739563)","(-38.55000305175781, 17.400001525878906, 7.501999855041504)"
1274,2023-02-11 21:16:16.025799,"(12.15000057220459, 54.60000228881836, 71.14800262451172)","(6.0, 70.20000457763672, 88.81400299072266)","(26.100000381469727, 40.80000305175781, 68.72799682617188)","(10.800000190734863, 48.750003814697266, 63.1619987487793)","(-6.0, 79.5, 58.805999755859375)","(18.75, 44.400001525878906, 64.85600280761719)","(-8.700000762939453, 58.05000305175781, 38.961997985839844)","(25.500001907348633, 98.4000015258789, 77.197998046875)","(21.0, 82.95000457763672, 77.68199920654297)","(-40.95000076293945, 52.05000305175781, 13.309999465942383)","(-28.80000114440918, 6.300000190734863, -2.177999973297119)","(-38.25, 18.150001525878906, 8.953999519348145)"
1275,2023-02-11 21:16:16.057494,"(11.25, 54.750003814697266, 70.4219970703125)","(5.700000286102295, 69.45000457763672, 84.45800018310547)","(26.250001907348633, 39.150001525878906, 70.18000030517578)","(7.650000095367432, 47.70000076293945, 64.37200164794922)","(-7.200000286102295, 79.35000610351562, 60.742000579833984)","(19.05000114440918, 44.85000228881836, 65.0979995727539)","(-12.15000057220459, 59.400001525878906, 40.65599822998047)","(23.25, 100.05000305175781, 78.40799713134766)","(20.55000114440918, 82.20000457763672, 75.98799896240234)","(-42.60000228881836, 52.80000305175781, 13.309999465942383)","(-28.80000114440918, 5.100000381469727, -1.694000005722046)","(-38.70000076293945, 18.0, 8.953999519348145)"
1276,2023-02-11 21:16:16.102700,"(10.950000762939453, 55.95000076293945, 69.93799591064453)","(5.25, 71.10000610351562, 87.12000274658203)","(27.30000114440918, 42.30000305175781, 70.66400146484375)","(9.0, 46.20000076293945, 63.1619987487793)","(-8.100000381469727, 81.60000610351562, 60.98400115966797)","(19.5, 44.85000228881836, 65.8239974975586)","(-8.550000190734863, 61.35000228881836, 36.05799865722656)","(24.0, 98.4000015258789, 77.68199920654297)","(19.650001525878906, 81.60000610351562, 73.80999755859375)","(-43.35000228881836, 54.750003814697266, 12.583999633789062)","(-28.80000114440918, 5.400000095367432, 0.0)","(-37.5, 18.30000114440918, 7.986000061035156)"
1277,2023-02-11 21:16:16.104208,"(10.350000381469727, 55.95000076293945, 69.93799591064453)","(4.200000286102295, 68.55000305175781, 88.33000183105469)","(27.30000114440918, 39.45000076293945, 71.38999938964844)","(8.700000762939453, 46.95000076293945, 64.37200164794922)","(-6.600000381469727, 80.25, 61.95199966430664)","(19.5, 44.55000305175781, 64.61399841308594)","(-11.100000381469727, 58.650001525878906, 38.961997985839844)","(24.450000762939453, 100.05000305175781, 79.3759994506836)","(19.950000762939453, 81.75, 73.56800079345703)","(-43.650001525878906, 54.45000076293945, 12.583999633789062)","(-30.900001525878906, 7.650000095367432, 0.24199999868869781)","(-37.20000076293945, 16.950000762939453, 8.711999893188477)"
1278,2023-02-11 21:16:16.147879,"(11.40000057220459, 54.30000305175781, 71.14800262451172)","(5.25, 68.70000457763672, 88.5719985961914)","(26.100000381469727, 38.85000228881836, 72.35800170898438)","(10.950000762939453, 48.0, 64.85600280761719)","(-9.15000057220459, 79.20000457763672, 60.98400115966797)","(19.5, 44.55000305175781, 64.37200164794922)","(-11.25, 60.45000076293945, 38.720001220703125)","(24.900001525878906, 100.20000457763672, 77.92399597167969)","(19.350000381469727, 81.75, 77.44000244140625)","(-43.95000076293945, 53.55000305175781, 10.163999557495117)","(-31.80000114440918, 5.850000381469727, 1.2100000381469727)","(-38.55000305175781, 17.700000762939453, 8.711999893188477)"
1279,2023-02-11 21:16:16.192797,"(12.300000190734863, 56.250003814697266, 70.66400146484375)","(7.050000190734863, 70.20000457763672, 90.99199676513672)","(24.750001907348633, 41.25, 69.21199798583984)","(9.0, 49.05000305175781, 63.40399932861328)","(-8.700000762939453, 78.75, 62.678001403808594)","(19.200000762939453, 44.10000228881836, 66.06600189208984)","(-9.0, 59.55000305175781, 39.44599914550781)","(22.950000762939453, 98.25000762939453, 75.74600219726562)","(19.350000381469727, 84.45000457763672, 73.80999755859375)","(-42.30000305175781, 53.55000305175781, 12.342000007629395)","(-32.25, 5.400000095367432, 2.4200000762939453)","(-38.70000076293945, 18.150001525878906, 10.406000137329102)"
1280,2023-02-11 21:16:16.237682,"(11.40000057220459, 55.05000305175781, 69.93799591064453)","(6.900000095367432, 68.55000305175781, 90.26599884033203)","(25.950000762939453, 37.95000076293945, 74.77799987792969)","(12.0, 47.85000228881836, 63.1619987487793)","(-7.500000476837158, 78.45000457763672, 57.354000091552734)","(18.75, 45.45000076293945, 64.61399841308594)","(-11.40000057220459, 57.45000076293945, 37.75199890136719)","(24.150001525878906, 97.05000305175781, 77.197998046875)","(20.400001525878906, 83.70000457763672, 75.26200103759766)","(-44.25, 52.80000305175781, 11.857999801635742)","(-30.900001525878906, 3.6000001430511475, -1.9359999895095825)","(-38.70000076293945, 18.0, 8.470000267028809)"
1281,2023-02-11 21:16:16.327218,"(10.200000762939453, 55.80000305175781, 70.66400146484375)","(3.1500000953674316, 70.35000610351562, 85.18399810791016)","(24.30000114440918, 40.05000305175781, 71.63199615478516)","(9.300000190734863, 46.95000076293945, 65.58200073242188)","(-8.25, 80.4000015258789, 61.46799850463867)","(19.200000762939453, 44.400001525878906, 65.33999633789062)","(-9.450000762939453, 59.400001525878906, 40.89799880981445)","(26.250001907348633, 101.10000610351562, 76.71399688720703)","(21.450000762939453, 81.9000015258789, 74.53600311279297)","(-41.70000076293945, 55.20000076293945, 14.277999877929688)","(-30.900001525878906, 5.400000095367432, 0.24199999868869781)","(-38.25, 18.450000762939453, 8.470000267028809)"
1282,2023-02-11 21:16:16.329027,"(12.0, 55.35000228881836, 71.14800262451172)","(4.950000286102295, 71.4000015258789, 89.05599975585938)","(26.400001525878906, 41.55000305175781, 72.35800170898438)","(8.40000057220459, 47.70000076293945, 66.55000305175781)","(-8.25, 78.75, 60.98400115966797)","(18.900001525878906, 44.55000305175781, 65.33999633789062)","(-12.450000762939453, 56.85000228881836, 36.29999923706055)","(22.650001525878906, 97.6500015258789, 77.68199920654297)","(21.0, 82.80000305175781, 75.0199966430664)","(-42.150001525878906, 53.70000076293945, 8.227999687194824)","(-29.55000114440918, 7.950000286102295, -2.6619999408721924)","(-38.85000228881836, 17.55000114440918, 6.776000022888184)"
1283,2023-02-11 21:16:16.373158,"(12.450000762939453, 56.10000228881836, 69.69599914550781)","(4.800000190734863, 72.1500015258789, 89.05599975585938)","(26.400001525878906, 41.55000305175781, 72.35800170898438)","(8.25, 48.750003814697266, 65.8239974975586)","(-9.0, 82.05000305175781, 61.709999084472656)","(19.05000114440918, 44.55000305175781, 65.33999633789062)","(-7.650000095367432, 58.05000305175781, 37.0260009765625)","(22.80000114440918, 99.9000015258789, 79.3759994506836)","(20.850000381469727, 81.9000015258789, 78.89199829101562)","(-43.20000076293945, 53.250003814697266, 10.406000137329102)","(-29.55000114440918, 6.0, 0.7260000109672546)","(-37.95000076293945, 17.400001525878906, 8.711999893188477)"
1284,2023-02-11 21:16:16.462576,"(11.550000190734863, 57.45000076293945, 70.66400146484375)","(4.5, 68.10000610351562, 88.33000183105469)","(25.200000762939453, 40.05000305175781, 70.4219970703125)","(11.550000190734863, 46.5, 64.12999725341797)","(-9.450000762939453, 79.5, 62.678001403808594)","(18.900001525878906, 44.85000228881836, 65.0979995727539)","(-10.350000381469727, 58.500003814697266, 41.624000549316406)","(22.05000114440918, 95.10000610351562, 80.8280029296875)","(19.650001525878906, 82.80000305175781, 77.44000244140625)","(-43.5, 54.000003814697266, 15.246000289916992)","(-30.150001525878906, 5.25, 0.24199999868869781)","(-37.20000076293945, 17.55000114440918, 8.470000267028809)"
1285,2023-02-11 21:16:16.507872,"(12.600000381469727, 55.500003814697266, 70.18000030517578)","(3.3000001907348633, 69.60000610351562, 84.69999694824219)","(28.350000381469727, 41.400001525878906, 68.97000122070312)","(9.0, 46.35000228881836, 62.678001403808594)","(-8.700000762939453, 76.5, 60.742000579833984)","(18.150001525878906, 45.0, 65.33999633789062)","(-10.050000190734863, 57.60000228881836, 36.05799865722656)","(22.650001525878906, 97.20000457763672, 77.197998046875)","(18.30000114440918, 81.1500015258789, 75.50399780273438)","(-40.05000305175781, 54.750003814697266, 10.890000343322754)","(-31.950000762939453, 5.550000190734863, -2.4200000762939453)","(-38.25, 17.700000762939453, 9.680000305175781)"
1286,2023-02-11 21:16:16.509125,"(11.100000381469727, 55.05000305175781, 72.5999984741211)","(3.1500000953674316, 70.05000305175781, 88.5719985961914)","(26.400001525878906, 39.30000305175781, 70.66400146484375)","(10.800000190734863, 49.35000228881836, 67.03399658203125)","(-10.050000190734863, 79.80000305175781, 66.30799865722656)","(18.900001525878906, 44.55000305175781, 64.61399841308594)","(-7.350000381469727, 60.60000228881836, 39.44599914550781)","(25.80000114440918, 99.75000762939453, 78.6500015258789)","(20.100000381469727, 81.60000610351562, 76.95600128173828)","(-42.30000305175781, 52.650001525878906, 14.76200008392334)","(-31.650001525878906, 4.800000190734863, -6.291999816894531)","(-37.80000305175781, 18.600000381469727, 8.470000267028809)"
1287,2023-02-11 21:16:16.510958,"(12.0, 55.500003814697266, 69.4540023803711)","(2.8500001430511475, 69.60000610351562, 89.2979965209961)","(23.700000762939453, 41.10000228881836, 67.51799774169922)","(10.050000190734863, 46.650001525878906, 65.33999633789062)","(-9.75, 79.6500015258789, 60.257999420166016)","(18.900001525878906, 44.85000228881836, 65.33999633789062)","(-9.600000381469727, 60.60000228881836, 37.268001556396484)","(24.30000114440918, 97.6500015258789, 80.8280029296875)","(20.400001525878906, 82.05000305175781, 79.61799621582031)","(-42.75, 52.20000076293945, 12.342000007629395)","(-29.400001525878906, 6.900000095367432, -0.9679999947547913)","(-38.85000228881836, 17.400001525878906, 8.470000267028809)"
1288,2023-02-11 21:16:16.553085,"(11.40000057220459, 56.55000305175781, 69.69599914550781)","(0.75, 70.6500015258789, 88.81400299072266)","(25.650001525878906, 40.20000076293945, 70.66400146484375)","(10.200000762939453, 47.55000305175781, 66.30799865722656)","(-6.450000286102295, 80.25, 57.354000091552734)","(19.350000381469727, 44.70000076293945, 65.33999633789062)","(-9.300000190734863, 59.400001525878906, 38.961997985839844)","(23.25, 97.80000305175781, 79.3759994506836)","(19.5, 84.30000305175781, 76.2300033569336)","(-42.45000076293945, 52.35000228881836, 12.583999633789062)","(-31.500001907348633, 6.0, 0.0)","(-38.85000228881836, 18.75, 7.501999855041504)"
1289,2023-02-11 21:16:16.597568,"(12.0, 56.400001525878906, 69.21199798583984)","(5.400000095367432, 69.60000610351562, 87.84600067138672)","(24.750001907348633, 42.75, 70.18000030517578)","(11.850000381469727, 48.60000228881836, 66.30799865722656)","(-7.050000190734863, 81.0, 62.678001403808594)","(19.650001525878906, 44.70000076293945, 64.85600280761719)","(-10.050000190734863, 60.000003814697266, 36.29999923706055)","(23.700000762939453, 98.4000015258789, 79.61799621582031)","(19.650001525878906, 82.5, 75.26200103759766)","(-42.75, 52.80000305175781, 12.583999633789062)","(-31.950000762939453, 4.800000190734863, -1.9359999895095825)","(-38.10000228881836, 18.30000114440918, 9.196000099182129)"
1290,2023-02-11 21:16:16.642939,"(12.15000057220459, 56.70000076293945, 70.4219970703125)","(4.800000190734863, 71.25, 89.78199768066406)","(29.850000381469727, 41.10000228881836, 72.84200286865234)","(9.0, 46.650001525878906, 69.69599914550781)","(-8.100000381469727, 79.5, 58.56399917602539)","(18.900001525878906, 45.150001525878906, 65.58200073242188)","(-9.15000057220459, 60.45000076293945, 38.720001220703125)","(23.25, 97.95000457763672, 80.34400177001953)","(22.650001525878906, 82.80000305175781, 77.68199920654297)","(-41.10000228881836, 55.05000305175781, 12.826000213623047)","(-29.700000762939453, 6.900000095367432, -1.9359999895095825)","(-37.35000228881836, 17.400001525878906, 7.74399995803833)"
1291,2023-02-11 21:16:16.687815,"(10.65000057220459, 56.70000076293945, 72.11599731445312)","(2.5500001907348633, 71.25, 88.08799743652344)","(26.250001907348633, 41.55000305175781, 69.93799591064453)","(9.300000190734863, 46.5, 64.37200164794922)","(-7.800000190734863, 80.25, 60.5)","(19.950000762939453, 45.150001525878906, 65.8239974975586)","(-8.850000381469727, 59.85000228881836, 38.720001220703125)","(21.150001525878906, 96.9000015258789, 76.71399688720703)","(21.75, 83.10000610351562, 77.68199920654297)","(-42.900001525878906, 51.60000228881836, 10.64799976348877)","(-30.750001907348633, 6.0, -0.48399999737739563)","(-38.25, 19.05000114440918, 7.259999752044678)"
1292,2023-02-11 21:16:16.732583,"(12.0, 56.70000076293945, 70.4219970703125)","(3.1500000953674316, 70.95000457763672, 88.81400299072266)","(26.100000381469727, 40.95000076293945, 70.66400146484375)","(10.65000057220459, 47.55000305175781, 62.678001403808594)","(-10.350000381469727, 77.4000015258789, 60.01599884033203)","(19.350000381469727, 44.400001525878906, 64.61399841308594)","(-9.90000057220459, 58.95000076293945, 37.5099983215332)","(24.0, 96.75000762939453, 77.68199920654297)","(19.05000114440918, 82.6500015258789, 74.53600311279297)","(-43.05000305175781, 54.000003814697266, 12.100000381469727)","(-30.750001907348633, 4.650000095367432, -0.48399999737739563)","(-37.35000228881836, 17.400001525878906, 7.986000061035156)"
1293,2023-02-11 21:16:16.822324,"(12.450000762939453, 56.55000305175781, 69.21199798583984)","(3.1500000953674316, 71.25, 85.66799926757812)","(28.200000762939453, 41.85000228881836, 71.8740005493164)","(10.800000190734863, 49.20000076293945, 66.79199981689453)","(-9.75, 76.80000305175781, 60.5)","(19.200000762939453, 44.85000228881836, 64.85600280761719)","(-10.200000762939453, 59.70000076293945, 36.784000396728516)","(22.5, 99.00000762939453, 75.26200103759766)","(19.200000762939453, 81.0, 75.26200103759766)","(-43.20000076293945, 55.35000228881836, 11.37399959564209)","(-28.80000114440918, 4.350000381469727, -3.1459999084472656)","(-37.5, 18.450000762939453, 6.533999919891357)"
1294,2023-02-11 21:16:16.823863,"(11.40000057220459, 56.250003814697266, 69.21199798583984)","(3.9000000953674316, 70.05000305175781, 84.21599578857422)","(25.650001525878906, 39.30000305175781, 66.55000305175781)","(12.15000057220459, 47.10000228881836, 65.0979995727539)","(-7.200000286102295, 82.5, 60.257999420166016)","(19.350000381469727, 45.0, 65.33999633789062)","(-10.350000381469727, 54.000003814697266, 38.961997985839844)","(25.350000381469727, 96.9000015258789, 75.74600219726562)","(18.900001525878906, 81.45000457763672, 79.13400268554688)","(-42.150001525878906, 54.60000228881836, 9.92199993133545)","(-30.30000114440918, 4.050000190734863, -1.4520000219345093)","(-37.95000076293945, 17.700000762939453, 8.953999519348145)"
1295,2023-02-11 21:16:16.867550,"(12.300000190734863, 55.650001525878906, 70.18000030517578)","(5.25, 68.85000610351562, 88.08799743652344)","(26.400001525878906, 41.25, 71.14800262451172)","(10.5, 50.400001525878906, 65.58200073242188)","(-8.550000190734863, 82.6500015258789, 60.5)","(18.75, 44.400001525878906, 65.58200073242188)","(-8.25, 58.500003814697266, 37.268001556396484)","(22.5, 102.30000305175781, 80.58599853515625)","(17.400001525878906, 82.80000305175781, 77.197998046875)","(-42.75, 52.95000076293945, 11.131999969482422)","(-29.400001525878906, 6.0, -0.7260000109672546)","(-37.80000305175781, 18.450000762939453, 6.291999816894531)"
1296,2023-02-11 21:16:16.912277,"(11.40000057220459, 56.55000305175781, 69.4540023803711)","(2.8500001430511475, 70.20000457763672, 84.94200134277344)","(26.850000381469727, 41.25, 69.69599914550781)","(9.600000381469727, 48.30000305175781, 65.58200073242188)","(-8.25, 81.0, 57.59600067138672)","(18.450000762939453, 44.25, 65.58200073242188)","(-8.850000381469727, 58.500003814697266, 38.47800064086914)","(22.350000381469727, 98.85000610351562, 78.40799713134766)","(20.55000114440918, 83.25, 75.50399780273438)","(-40.5, 53.55000305175781, 13.067999839782715)","(-29.55000114440918, 6.450000286102295, -2.177999973297119)","(-39.150001525878906, 17.400001525878906, 6.533999919891357)"
1297,2023-02-11 21:16:16.957630,"(11.850000381469727, 56.70000076293945, 69.21199798583984)","(3.3000001907348633, 71.25, 86.63600158691406)","(25.05000114440918, 40.35000228881836, 74.052001953125)","(10.800000190734863, 46.05000305175781, 64.85600280761719)","(-7.500000476837158, 78.1500015258789, 58.07999801635742)","(18.450000762939453, 43.95000076293945, 64.12999725341797)","(-9.75, 58.05000305175781, 39.20399856567383)","(23.850000381469727, 99.75000762939453, 76.95600128173828)","(20.55000114440918, 84.60000610351562, 75.74600219726562)","(-44.25, 54.45000076293945, 11.37399959564209)","(-30.000001907348633, 6.300000190734863, -2.9040000438690186)","(-39.150001525878906, 18.30000114440918, 6.291999816894531)"
1298,2023-02-11 21:16:16.959523,"(12.15000057220459, 56.400001525878906, 69.4540023803711)","(4.5, 69.0, 87.12000274658203)","(24.900001525878906, 40.35000228881836, 68.97000122070312)","(10.800000190734863, 45.900001525878906, 60.01599884033203)","(-7.350000381469727, 79.35000610351562, 63.645999908447266)","(18.900001525878906, 43.80000305175781, 63.645999908447266)","(-11.550000190734863, 59.400001525878906, 36.05799865722656)","(23.55000114440918, 97.95000457763672, 80.58599853515625)","(20.100000381469727, 81.9000015258789, 77.92399597167969)","(-41.400001525878906, 52.95000076293945, 9.196000099182129)","(-29.100000381469727, 5.25, -2.4200000762939453)","(-38.400001525878906, 19.350000381469727, 8.227999687194824)"
1299,2023-02-11 21:16:17.002412,"(12.300000190734863, 58.35000228881836, 68.48600006103516)","(4.5, 69.30000305175781, 85.90999603271484)","(25.05000114440918, 39.45000076293945, 70.90599822998047)","(11.40000057220459, 47.70000076293945, 62.91999816894531)","(-7.800000190734863, 78.45000457763672, 61.46799850463867)","(18.30000114440918, 42.900001525878906, 63.1619987487793)","(-9.600000381469727, 58.650001525878906, 37.99399948120117)","(22.950000762939453, 98.10000610351562, 75.50399780273438)","(21.150001525878906, 81.60000610351562, 77.197998046875)","(-42.45000076293945, 54.750003814697266, 12.583999633789062)","(-30.150001525878906, 6.300000190734863, -0.9679999947547913)","(-37.35000228881836, 17.100000381469727, 7.74399995803833)"
1300,2023-02-11 21:16:17.047375,"(11.850000381469727, 56.85000228881836, 69.93799591064453)","(5.550000190734863, 68.85000610351562, 89.54000091552734)","(26.250001907348633, 38.85000228881836, 70.66400146484375)","(9.0, 48.150001525878906, 67.03399658203125)","(-9.75, 79.35000610351562, 59.53200149536133)","(18.900001525878906, 43.05000305175781, 63.1619987487793)","(-12.600000381469727, 57.45000076293945, 38.961997985839844)","(20.700000762939453, 100.35000610351562, 75.98799896240234)","(21.450000762939453, 81.30000305175781, 74.052001953125)","(-42.60000228881836, 54.000003814697266, 9.680000305175781)","(-26.55000114440918, 4.950000286102295, -6.050000190734863)","(-39.0, 18.450000762939453, 9.680000305175781)"
1301,2023-02-11 21:16:17.092711,"(11.25, 57.750003814697266, 69.69599914550781)","(1.0500000715255737, 69.1500015258789, 85.66799926757812)","(27.450000762939453, 40.95000076293945, 68.97000122070312)","(10.350000381469727, 46.95000076293945, 65.8239974975586)","(-7.950000286102295, 76.6500015258789, 59.53200149536133)","(18.150001525878906, 42.45000076293945, 63.645999908447266)","(-11.700000762939453, 57.750003814697266, 32.9119987487793)","(21.30000114440918, 97.20000457763672, 74.29399871826172)","(20.400001525878906, 80.70000457763672, 76.71399688720703)","(-42.150001525878906, 52.80000305175781, 13.067999839782715)","(-31.350000381469727, 4.950000286102295, -3.871999979019165)","(-39.30000305175781, 16.5, 6.776000022888184)"
1302,2023-02-11 21:16:17.137561,"(11.550000190734863, 57.150001525878906, 69.21199798583984)","(4.050000190734863, 66.45000457763672, 87.84600067138672)","(26.700000762939453, 41.70000076293945, 70.18000030517578)","(9.600000381469727, 47.400001525878906, 68.72799682617188)","(-6.600000381469727, 80.85000610351562, 58.805999755859375)","(17.700000762939453, 43.05000305175781, 62.678001403808594)","(-9.75, 60.45000076293945, 38.236000061035156)","(26.700000762939453, 95.55000305175781, 77.68199920654297)","(20.100000381469727, 84.30000305175781, 75.26200103759766)","(-40.80000305175781, 52.35000228881836, 13.552000045776367)","(-29.100000381469727, 6.150000095367432, -3.388000011444092)","(-37.80000305175781, 17.55000114440918, 5.081999778747559)"
1303,2023-02-11 21:16:17.196473,"(11.850000381469727, 58.35000228881836, 70.18000030517578)","(1.9500000476837158, 71.25, 88.5719985961914)","(27.900001525878906, 41.55000305175781, 70.4219970703125)","(9.15000057220459, 47.10000228881836, 65.58200073242188)","(-7.350000381469727, 79.05000305175781, 62.194000244140625)","(17.700000762939453, 42.60000228881836, 63.1619987487793)","(-10.5, 55.05000305175781, 38.47800064086914)","(22.5, 98.4000015258789, 78.89199829101562)","(20.100000381469727, 82.35000610351562, 74.29399871826172)","(-42.30000305175781, 52.95000076293945, 10.890000343322754)","(-28.950000762939453, 5.400000095367432, 0.0)","(-37.95000076293945, 17.25, 6.776000022888184)"
